NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	197	0.4676529	2.1657224	0.0	0.0	0.0	2752	tags=36%, list=14%, signal=41%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	196	0.42843005	1.9776938	0.0	0.0	0.0	1966	tags=32%, list=10%, signal=35%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	199	0.3672411	1.7345564	0.0	0.004438253	0.004	2733	tags=29%, list=14%, signal=33%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	144	0.38145053	1.7286656	0.0	0.0033286896	0.004	2550	tags=32%, list=13%, signal=36%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	194	0.36208102	1.6774415	0.0	0.007443431	0.009	1831	tags=24%, list=9%, signal=26%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	198	0.3520328	1.667781	0.0	0.00620286	0.009	1970	tags=29%, list=10%, signal=32%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	160	0.34043792	1.5542936	0.0	0.02171219	0.034	1905	tags=25%, list=10%, signal=27%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	53	0.4139928	1.5379066	0.005988024	0.021347152	0.038	3636	tags=53%, list=18%, signal=64%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	198	0.30122268	1.4405459	0.0	0.03359465	0.064	2811	tags=29%, list=14%, signal=34%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	71	0.34050006	1.4069592	0.00877193	0.03487359	0.075	806	tags=17%, list=4%, signal=18%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	44	0.34161454	1.2532234	0.12041885	0.12551348	0.27	2404	tags=25%, list=12%, signal=28%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	193	0.26347634	1.234534	0.025641026	0.13163516	0.306	2317	tags=16%, list=12%, signal=18%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	32	0.35374004	1.2231245	0.1724138	0.13083363	0.324	1980	tags=28%, list=10%, signal=31%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	95	0.2832288	1.2162405	0.08064516	0.12774363	0.339	1884	tags=25%, list=9%, signal=28%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	36	0.35465628	1.213587	0.13235295	0.120416	0.343	2222	tags=25%, list=11%, signal=28%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	197	0.2542829	1.1803188	0.05263158	0.14898664	0.415	1953	tags=18%, list=10%, signal=20%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	133	0.23095268	1.0419751	0.44230768	0.38500354	0.761	1367	tags=12%, list=7%, signal=13%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	111	0.23476028	1.0391704	0.36893204	0.371298	0.771	2477	tags=21%, list=12%, signal=24%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	42	0.2535968	0.93006057	0.58536583	0.65388757	0.937	1980	tags=19%, list=10%, signal=21%	
