NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	Ly6e	9	16.838808059692383	0.02212132	Yes	
row_1	Irf7	19	15.069114685058594	0.04186971	Yes	
row_2	Isg20	23	14.512524604797363	0.06117667	Yes	
row_3	Isg15	35	13.21880054473877	0.07834241	Yes	
row_4	Lgals3bp	36	13.073877334594727	0.09587277	Yes	
row_5	Ifitm3	44	12.625082015991211	0.11244565	Yes	
row_6	Ifi44	63	11.49500560760498	0.12694432	Yes	
row_7	Rtp4	70	11.292814254760742	0.14178163	Yes	
row_8	Bst2	81	10.852154731750488	0.15582481	Yes	
row_9	Ddx60	86	10.61610221862793	0.16985637	Yes	
row_10	Samd9l	132	9.476325035095215	0.18027629	Yes	
row_11	Ifit3	139	9.271775245666504	0.19240364	Yes	
row_12	Oas2	170	8.74026107788086	0.2025988	Yes	
row_13	Tnfsf10	202	8.3817138671875	0.21226238	Yes	
row_14	Parp14	231	7.979174613952637	0.22153865	Yes	
row_15	Zbp1	236	7.968077182769775	0.23201954	Yes	
row_16	Plscr1	244	7.898658275604248	0.24225491	Yes	
row_17	Rigi	270	7.594088077545166	0.25116727	Yes	
row_18	Vamp8	273	7.573412895202637	0.2612206	Yes	
row_19	Btg1	281	7.502602577209473	0.27092493	Yes	
row_20	Oas3	299	7.365464687347412	0.2799372	Yes	
row_21	Parp12	304	7.3036065101623535	0.28952715	Yes	
row_22	Psmb8	314	7.157464027404785	0.29866704	Yes	
row_23	Stat2	348	6.805685043334961	0.30611575	Yes	
row_24	Trim25	352	6.75792932510376	0.31502482	Yes	
row_25	Trafd1	370	6.555014610290527	0.32295042	Yes	
row_26	Ifnar2	377	6.4737982749938965	0.33132604	Yes	
row_27	Eif2ak2	384	6.420750617980957	0.33963054	Yes	
row_28	Cdkn1a	423	6.1719970703125	0.3459755	Yes	
row_29	Sppl2a	439	6.036308288574219	0.35330722	Yes	
row_30	Irf9	446	5.970256805419922	0.36100766	Yes	
row_31	Rnf213	516	5.6021952629089355	0.36501336	Yes	
row_32	Tap1	543	5.51200532913208	0.3710831	Yes	
row_33	Tapbp	701	4.911727428436279	0.36969146	Yes	
row_34	Stat1	702	4.910663604736328	0.37627602	Yes	
row_35	Gbp3	709	4.886940956115723	0.38252386	Yes	
row_36	Vamp5	721	4.873094081878662	0.3884991	Yes	
row_37	Ifih1	775	4.675695419311523	0.3920755	Yes	
row_38	Herc6	779	4.645299911499023	0.39815181	Yes	
row_39	Tnfaip2	823	4.491517066955566	0.4019894	Yes	
row_40	Cfh	847	4.423878192901611	0.40675253	Yes	
row_41	Txnip	860	4.3952507972717285	0.41203624	Yes	
row_42	Ifitm2	929	4.1626973152160645	0.41416258	Yes	
row_43	Peli1	1001	4.0048627853393555	0.41592485	Yes	
row_44	Samhd1	1002	3.997291088104248	0.4212847	Yes	
row_45	Znfx1	1059	3.813627004623413	0.42355275	Yes	
row_46	Dhx58	1085	3.7508275508880615	0.4273118	Yes	
row_47	Socs3	1088	3.746229887008667	0.43223336	Yes	
row_48	Nod1	1166	3.5780820846557617	0.43311852	Yes	
row_49	Lats2	1171	3.5665805339813232	0.4376976	Yes	
row_50	Lap3	1191	3.5298874378204346	0.44146526	Yes	
row_51	Ripk1	1276	3.3133654594421387	0.44163975	Yes	
row_52	Gch1	1296	3.280344009399414	0.4450728	Yes	
row_53	Psmb9	1325	3.2400636672973633	0.44799453	Yes	
row_54	Il18bp	1336	3.2202422618865967	0.45180434	Yes	
row_55	B2m	1384	3.1621761322021484	0.4536562	Yes	
row_56	Myd88	1387	3.156660318374634	0.45778725	Yes	
row_57	Helz2	1405	3.1218271255493164	0.46110937	Yes	
row_58	Irf2	1538	2.8855295181274414	0.45827118	Yes	
row_59	Casp8	1628	2.75046443939209	0.45743683	Yes	
row_60	Jak2	1638	2.7285706996917725	0.46063817	Yes	
row_61	Ogfr	1674	2.6752359867095947	0.46244684	Yes	
row_62	Adar	1676	2.6731321811676025	0.46598035	Yes	
row_63	Rsad2	1762	2.54128360748291	0.4650688	Yes	
row_64	Mx2	1792	2.4869678020477295	0.4669299	Yes	
row_65	Tdrd7	1793	2.4841060638427734	0.47026077	Yes	
row_66	Pml	1862	2.407546043395996	0.47003368	Yes	
row_67	Lysmd2	1879	2.390563726425171	0.47242612	Yes	
row_68	Ifi44l	1884	2.383829116821289	0.47541925	Yes	
row_69	Oasl1	1960	2.279125452041626	0.4746643	Yes	
row_70	Slc25a28	2002	2.2343037128448486	0.47557688	Yes	
row_71	P2ry14	2039	2.2031612396240234	0.47670177	Yes	
row_72	Trim21	2048	2.1900458335876465	0.4792318	Yes	
row_73	Trim26	2075	2.1524999141693115	0.4807969	Yes	
row_74	Arid5b	2123	2.098172426223755	0.48122206	Yes	
row_75	Trim14	2135	2.084467649459839	0.4834581	Yes	
row_76	Gzma	2153	2.05495285987854	0.4853497	Yes	
row_77	Sp110	2162	2.050563097000122	0.48769274	Yes	
row_78	Cmpk2	2230	1.959951400756836	0.4869163	Yes	
row_79	Sectm1a	2231	1.9595171213150024	0.48954377	Yes	
row_80	Arl4a	2246	1.9431043863296509	0.49143782	Yes	
row_81	Ncoa3	2427	1.7564846277236938	0.4846467	No	
row_82	Ifit2	2679	1.5114052295684814	0.47391924	No	
row_83	Batf2	2755	1.4578908681869507	0.4720631	No	
row_84	Serping1	2790	1.435283899307251	0.47226	No	
row_85	Ripk2	2792	1.4341317415237427	0.47413215	No	
row_86	Nmi	2807	1.4219775199890137	0.47532746	No	
row_87	Tor1b	2862	1.3810995817184448	0.47443545	No	
row_88	Irf1	2907	1.34734046459198	0.47400627	No	
row_89	Ifi35	2963	1.3103423118591309	0.47296855	No	
row_90	Ido1	2969	1.3070240020751953	0.47446704	No	
row_91	Cmklr1	2970	1.3069612979888916	0.4762195	No	
row_92	Sod2	3108	1.2233140468597412	0.47089842	No	
row_93	Nlrc5	3207	1.157246470451355	0.46747047	No	
row_94	Xaf1	3301	1.0946983098983765	0.46421272	No	
row_95	Upp1	3312	1.0893546342849731	0.46516526	No	
row_96	Pnpt1	3510	0.9759711623191833	0.45646375	No	
row_97	Mvp	3729	0.8669592142105103	0.446549	No	
row_98	Isoc1	3763	0.8492739796638489	0.44601092	No	
row_99	Epsti1	3779	0.8404322266578674	0.44637564	No	
row_100	St3gal5	3953	0.75697922706604	0.4386	No	
row_101	Tnfaip3	4061	0.7160511612892151	0.43412313	No	
row_102	Cd38	4247	0.6433893442153931	0.42558542	No	
row_103	Rnf31	4515	0.5477346777915955	0.4127528	No	
